"COLUMN1"	"COLUMN2"	"COLUMN3"
"2105415"	"1.10.3.2"	"3824;76110;2184;58044;3824;37019;30722;4022;26823;14241;2184;37019;75387;23970;892;2487;53362;21039;3824;48098;300309;447179;12441;5259;710;3824;710;16777;241938;75387;135743;170374;3824;76110;2184;58044;3824;37019;30722;4022;26823;14241;2184;37019;75387;23970;892;2487;53362;21039;3824;48098;300309;447179;12441;5259;710;3824;710;16777;241938;75387;135743;170374"
"1441157"	"1.10.3.2"	"695898;1316;306476;501955;20336;461968;306476;88643;1020;3824;3697;3015;334;15783;127523;119305;40075;63387;15783;1316;306476;501955;20336;461968;306476;88643;1020;3824;3697;3015;334;15783;127523;119305;40075;63387;15783;1316"
"694627"	"8.1.4.1"	"974;599479;650189;32585;23323;2571;12178;41870;31581;26570;32585;448694;534;117898;90461;117898;90461;31581;23323;974;32585;23323;2571;12178;41870;31581;26570;32585;448694;534;117898;90461;117898;90461;31581;23323;974"
"694132"	"4.1.12.9"	"536451;3824;2317;110760;3824;2317;110760;5300;5273;3824;2317;110760;3824;436501;106863;1445;327163;106863;134512;97488;242672;135414;442495;3047;506662;42471;3824;306784;2317;327163;3824;2317;110760;3824;2317;110760;5300;5273;3824;2317;110760;3824;436501;106863;1445;327163;106863;134512;97488;242672;135414;442495;3047;506662;42471;3824;306784;2317;327163"
"1070428"	"1.13.1.1"	"15783;1316;222330;63387;15783;1316;74189;88643;1020;421383;450048;1020;74189;143381;4246;17088;3357;17838;47987;3203;15783;1316;222330;63387;15783;1316;74189;88643;1020;421383;450048;1020;74189;143381;4246;17088;3357;17838;47987;3203"
"2105420"	"8.2.3.2"	"360311;72151;32471;537561;1810;61029;10525;5300;5273;72151;32471;537561;1810;61029;10525;5300;5273"
"888448"	"1.6.2.1"	"557228;557217;334027;8453;17992;253;1348;937;519;606;6183;730;606;334027;8453;28531;334027;42686;9293;334027;32471;78844;5506;102438;29620;19;681;58628;59905;64372;334027;8453;17992;253;1348;937;519;606;6183;730;606;334027;8453;28531;334027;42686;9293;334027;32471;78844;5506;102438;29620;19;681;58628;59905;64372"
"2126685"	"1.6.2.1"	"8013;553118;17409;8013;26700;8013;181655;32471;301518;85451;328218;33904;29620;19;44968;328218;33904;29620;59905;112466;57640;1464;213525;31044;249098;174601;197885;234370;17409;8013;26700;8013;181655;32471;301518;85451;328218;33904;29620;19;44968;328218;33904;29620;59905;112466;57640;1464;213525;31044;249098;174601;197885;234370"
"1872273"	"1.6.2.3"	"28916;7931;28916;184414;28916;75910;792;35865;11252;7931;28916;184414;28916;75910;792;35865;11252"
"687472"	"1.6.2.2"	"8013;224550;179601;19;32169;224550;179601;19;28531;32169;10638;158259;2135;224550;179601;19;32169;224550;179601;19;28531;32169;10638;158259;2135;224550"
"1468045"	"1.1.2.2"	"642323;449;6213;497849;38924;724;116258;1982;449;6213;497849;38924;724;116258;1982"
"1325054"	"1.7.1.1"	"586958;679010;679055;36361;5619;3697;36361;66181;1730;36361;5619;3697;36361;5619;3697;36361;66181;1730;36361;5619;3697"
"662407"	"1.6.2.2"	"563027;39143;83490;83490;160390;5300;5273;519;606;83490;83490;160390;5300;5273;8013;250193;28531;83490;83490;160390;5300;5273;519;606;83490;83490;160390;5300;5273;8013;250193;28531"
"1221518"	"1.6.2.3"	"28916;540998;599006;28916;231381;16222;396100;28916;36697;19;3180;32435;30;47411;478338;15309;34818;231381;1753;3004;15881;451;231381;199985;487944;28916;231381;16222;396100;28916;36697;19;3180;32435;30;47411;478338;15309;34818;231381;1753;3004;15881;451;231381;199985;487944"
"1220413"	"1.14.1.1"	"12212;1267;996;12212;996;5741;416677;12212;996;405944;17686;32327;5741;12212;996;5741;416677;12212;996;405944;17686;32327;5741"
"1808994"	"1.10.3.2"	"15089;133022;307371;232352;18721;86000;405;16541;232352;111990;236116;18721;405;16541;726;2965;5645;3357;307371;232352;18721;86000;405;16541;232352;111990;236116;18721;405;16541;726;2965;5645;3357"
"645536"	"8.1.2.2"	"713358;291928;2083;8453;40326;57946;291928;2083;8453;291928;2083;8453;40326;57946;291928;2083;8453"
"1774836"	"8.2.4.1"	"368;5520;218424;10697;368;5520;5300;5273;368;5520;218424;10697;368;5520;5300;5273"
"1402451"	"1.1.4.4"	"322867;681215;27239;17838;47454;428840;27239;17838;47454;44057;27239;3742;27239;17838;47454;428840;27239;17838;47454;44057;27239;3742"
"2115796"	"1.1.4.1"	"368539;28349;17838;48255;7492;368539;17838;48255;7492;17838;48255;7492;368539;17838;48255;7492"
"696217"	"1.1.4.2"	"40944;561127;108292;118305;6213;12882;17838;108292;118305;115322;6213;108292;118305;6213;12882;17838;108292;118305;115322;6213"
"1111517"	"4.2.8.1"	"637567;47635;43874;7154;56494;56532;47635;5300;5273;43874;7154;56494;56532;47635;5300;5273"
"2411320"	"1.1.2.1"	"906;94940;3824;906;6213;224853;78260;77207;101071;179956;196064;231067;3824;906;75818;193154;59575;118395;2320;6449;3824;906;6213;224853;78260;77207;101071;179956;196064;231067;3824;906;75818;193154;59575;118395;2320;6449"
"712933"	"1.1.4.4"	"46479;46187;88205;46187;88205;46187;158350;892;5300;5273;88205;46187;88205;46187;158350;892;5300;5273"
"1112376"	"1.1.2.1"	"70841;225752;54572;141619;7492;406961;54572;141619;7492;54572;141619;7492;406961;54572;141619;7492"
"2105472"	"1.10.1.5"	"10480;183819;121650;2536;26570;5645;121650;183819;5645;119136;1096;309155;5070;3554;3824;81780;15034;444339;3824;12203;433799;18512;429783;512188;33899;26570;22793;78985;124900;9517;121650;2536;26570;5645;121650;183819;5645;119136;1096;309155;5070;3554;3824;81780;15034;444339;3824;12203;433799;18512;429783;512188;33899;26570;22793;78985;124900;9517"
"1353845"	"8.1.2.3"	"351020;689871;157312;4610;22158;351020;157312;4610;11855;157312;4610;22158;351020;157312;4610;11855"
"687266"	"4.1.7.1"	"80183;8599;18181;8599;13652;18181;80183;8599;18181;8599;13652;18181;80183;8599;18181"
"556994"	"1.4.2.1"	"137046;553494;35390;792;5234;3203;167673;403420;6183;3203;39928;2245;1632;5645;67305;12178;35390;792;5234;3203;17838;47987;3203;41865;45877;3824;3453;52598;636390;35390;792;5234;3203;167673;403420;6183;3203;39928;2245;1632;5645;67305;12178;35390;792;5234;3203;17838;47987;3203;41865;45877;3824;3453;52598;636390"
"576364"	"4.2.12.1"	"6275;42600;74159;180985;8952;5300;5273;6275;42600;74159;180985;8952;5300;5273"
"1838980"	"6.1.1.2"	"607924;11855"
"696419"	"1.4.1.1"	"583759;41954;6183;28531;561;3624;12203;6183;28531;561;295608;12203;180378;24895;34458;12203;180378;42;60774;56189;12318;243649;12203;15881;35863;6183;28531;561;3624;12203;6183;28531;561;295608;12203;180378;24895;34458;12203;180378;42;60774;56189;12318;243649;12203;15881;35863"
"1779289"	"1.8.2.4"	"426915;46064;497886;2003;30722;4246;46064;2003;30722;4246;251310;39223;4334;2003;30722;4246;46064;2003;30722;4246;251310;39223;4334"
"1932232"	"1.8.2.3"	"345008;528536;17409;12872;75387;1730;345008;3824;445989;1962;42743;19172;17409;12872;75387;1730;345008;3824;445989;1962;42743;19172"
"665006"	"1.8.3.5"	"372;699711;698797;58645;1730;7721;6780;44375;58645;1730;7721;2775;75387;1730;3824;35390;6505;438;1406;72951;2487;36697;2775;488796;32435;70291;58645;1730;7721;6780;44375;58645;1730;7721;2775;75387;1730;3824;35390;6505;438;1406;72951;2487;36697;2775;488796;32435;70291"
"2208170"	"1.6.2.4"	"74826;1040;17409;7931;22638;350377;17409;7931;22638;1040;186;9450;232641;19059;15783;29781;9501;22542;937;636390;10638;444221;148790;440300;306692;413415;63301;17409;7931;22638;350377;17409;7931;22638;1040;186;9450;232641;19059;15783;29781;9501;22542;937;636390;10638;444221;148790;440300;306692;413415;63301"
"1068374"	"1.6.2.4"	"74826;670923;17409;7931;9;430732;47411;267176;686247;17409;7931;9;430732;22638;20176;97231;101398;22638;3004;26306;27;22542;50949;32148;97231;101398;22638;3004;26306;27;79951;937;636390;10638;484439;81990;5119;5285;3095;24348;4267;17409;7931;9;430732;47411;267176;686247;17409;7931;9;430732;22638;20176;97231;101398;22638;3004;26306;27;22542;50949;32148;97231;101398;22638;3004;26306;27;79951;937;636390;10638;484439;81990;5119;5285;3095;24348;4267"
"965060"	"1.6.2.4"	"74826;607563;17409;7931;22638;365821;4697;1040;22638;14976;17409;7931;22638;365821;4697;1040;22638;14976"
"820994"	"1.6.2.4"	"74826;146235;635013;798;5304;77541;8414;17409;7931;22638;798;5304;77541;8414;25838;117940;488322;66022;72346;15783;142;46382;451;18512;20176;9686;13;27;10638;465888;143450;5020;120685;23223;177468;369745;798;5304;77541;8414;17409;7931;22638;798;5304;77541;8414;25838;117940;488322;66022;72346;15783;142;46382;451;18512;20176;9686;13;27;10638;465888;143450;5020;120685;23223;177468;369745"
"984118"	"1.6.2.4"	"664541;341686;48168;659043;937;22638;444321;17409;937;22638;10638;31508;51200;937;22638;444321;17409;937;22638;10638;31508;51200"
"1252336"	"1.6.2.4"	"74826;428418;22638;4697;1040;143388;22638;4697;1040;69025;1915;519;29781;7865;182;44021;726;519;29781;58996;182;10638;93388;19;236606;1672;198066;22638;4697;1040;143388;22638;4697;1040;69025;1915;519;29781;7865;182;44021;726;519;29781;58996;182;10638;93388;19;236606;1672;198066"
"988116"	"1.6.2.4"	"74826;937;22638;492453;22638;10638;36;76462;82806;834;490112;937;22638;492453;22638;10638;36;76462;82806;834;490112"
"1534013"	"1.6.2.4"	"74826;561528;519;7865;182;428862;370655;17409;7931;22638;47411;788;209002;69025;97231;18059;147414;49410;29781;3824;20230;163;124537;64587;18512;7865;182;31781;40848;68977;237;97231;3004;26306;26094;4697;451;39653;71822;519;5520;2007;47930;1753;519;7865;182;428862;370655;17409;7931;22638;47411;788;209002;69025;97231;18059;147414;49410;29781;3824;20230;163;124537;64587;18512;7865;182;31781;40848;68977;237;97231;3004;26306;26094;4697;451;39653;71822;519;5520;2007;47930;1753"
"584695"	"1.5.2.4"	"21238;5946;211503;24409;437496;3824;510038;2536;25459;7721;5946;301282;87317;24409;98667;2578;9450;4274;2487;9450;3089;19172;22158;19172;11855;238455;42798;8414;5946;211503;24409;437496;3824;510038;2536;25459;7721;5946;301282;87317;24409;98667;2578;9450;4274;2487;9450;3089;19172;22158;19172;11855;238455;42798;8414"
"737359"	"1.8.3.5"	"520120;699658;58645;1730;7721;413418;372;44375;58645;1730;859;7107;1730;7721;3824;35390;6505;438;1406;44927;4246;174754;505606;238;4246;3824;27408;8043;432919;280514;58645;1730;7721;413418;372;44375;58645;1730;859;7107;1730;7721;3824;35390;6505;438;1406;44927;4246;174754;505606;238;4246;3824;27408;8043;432919;280514"
"475098"	"1.5.2.1"	"356326;626230;1470;136305;13970;5070;492367;6183;1470;136305;3572;356326;3572;8108;1470;136305;13970;5070;492367;6183;1470;136305;3572;356326;3572;8108"
"740410"	"1.5.2.1"	"148783;96951;315618;5741;241379;96951;315618;5741;96951;315618;5741;241379;96951;315618;5741"
"456697"	"1.10.3.3"	"549888;5741;294145;22793;3572;5741;109981;294145;22793;3572;5741;294145;22793;3572;5741;109981;294145;22793;3572;5741"
"718892"	"4.1.2.1"	"651346;204695;3394;204695;3394;5300;5273;204695;3394;204695;3394;5300;5273"
"2105562"	"1.4.4.3"	"38978;424107;3203;10697;7931;38978;91279;103092;185530;10697;18305;38978;13;5582;13;91009;3203;13;231;7122;91009;44240;30825;13;73624;237159;157862;2306;5202;29620;144465;1993;10697;7931;38978;91279;103092;185530;10697;18305;38978;13;5582;13;91009;3203;13;231;7122;91009;44240;30825;13;73624;237159;157862;2306;5202;29620;144465;1993"
"2105563"	"1.4.3.7"	"508782;608681;640041;6183;17875;10739;12203;6183;17875;1100;8545;195775;35863;28531;209002;7297;313835;15881;451;233;231870;402518;5822;12986;75;494554;235302;296093;6183;17875;10739;12203;6183;17875;1100;8545;195775;35863;28531;209002;7297;313835;15881;451;233;231870;402518;5822;12986;75;494554;235302;296093"
"533506"	"1.1.2.5"	"256869;533314;3824;15414;73819;256869;3824;15414;73819;41128;61127;22191;6003;6449;7492;3824;15414;73819;256869;3824;15414;73819;41128;61127;22191;6003;6449;7492"
"1127689"	"1.4.9.4"	"351222;24357;13;49204;351222;24357;13;49204;19685;24357;13;49204;351222;24357;13;49204;19685"
"319774"	"1.5.2.1"	"250618;342594;526998;230405;9193;12591;250618;15783;1316;230405;9193;136305;14583;9207;5614;230405;9193;12591;250618;15783;1316;230405;9193;136305;14583;9207;5614"
"1928788"	"1.1.1.2"	"633658;30404;6183;3444;2578;332216;30404;6183;3444;2578;6183;3444;2578;332216;30404;6183;3444;2578"
"828497"	"1.1.3.2"	"602718;158541;3824;30518;7492;464405;3824;154145;6213;144440;20170;30518;22292;40075;182;3824;30518;7492;464405;3824;154145;6213;144440;20170;30518;22292;40075;182"
"1777940"	"1.1.2.1"	"906;637606;906;6213;63047;906;6213;20224;12178;48326;906;6213;63047;906;6213;20224;12178;48326"
"1760582"	"1.3.1.1"	"29228"
"1035794"	"1.1.2.1"	"674034;906;6213;21539;64557;45412;1982;906;6213;21539;64557;45412;1982"
"641602"	"1.3.3.5"	"544198;689886;18305;773;2348;32169;71473;2896;1927;8414;4385;2348;2346;1020;18305;773;2348;32169;71473;2896;1927;8414;4385;2348;2346;1020"
"2105676"	"1.8.3.1"	"16777;14482;75111;25498;3824;81450;75111;6183;3697;14482;477997;91034;12178;18059;442572;16541;16777;46925;60769;29628;5520;82184;3824;88486;81780;35863;75111;25498;3824;81450;75111;6183;3697;14482;477997;91034;12178;18059;442572;16541;16777;46925;60769;29628;5520;82184;3824;88486;81780;35863"
"822915"	"1.1.2.1"	"575936;72069;2522;7492;71682;35127;72069;906;2522;7492;72069;2522;7492;71682;35127;72069;906;2522;7492"
"657792"	"1.8.3.5"	"581157;449810;15783;1316;215254;15783;1316;90109;429343;448590;35390;238;4246;15783;1316;215254;15783;1316;90109;429343;448590;35390;238;4246"
"2105504"	"1.4.2.2"	"563378;512387;7931;12203;3203;18243;294926;39928;2245;1632;5645;26124;10638;60765;501481;75;484258;157862;75;174601;7931;12203;3203;18243;294926;39928;2245;1632;5645;26124;10638;60765;501481;75;484258;157862;75;174601"
"1479079"	"1.10.3.2"	"689608;138491;1267;5614;476895;138491;15201;10697;14583;9207;5614;798;6990;16541;107968;22793;892;101795;2184;138491;1267;5614;476895;138491;15201;10697;14583;9207;5614;798;6990;16541;107968;22793;892;101795;2184"
"639589"	"4.2.3.3"	"528515;226;682660;2423;109340;2628;27958;109340;3572;5300;5273;2423;109340;2628;27958;109340;3572;5300;5273"
"2126646"	"1.7.1.3"	"520032;3824;18305;28039;155675;3824;18305;28039;8895;534;45983;5645;25548;39829;430610;304543;113737;47454;243516;2123;11730;34575;108198;2123;15538;30668;32425;2348;32471;1921;537561;6977;2123;7721;3824;18305;28039;155675;3824;18305;28039;8895;534;45983;5645;25548;39829;430610;304543;113737;47454;243516;2123;11730;34575;108198;2123;15538;30668;32425;2348;32471;1921;537561;6977;2123;7721"
"2105677"	"1.8.3.1"	"94854;567999;17409;6183;6874;229472;6183;6874;84424;36697;2536;710;726;710;2628;6790;44968;3824;145822;17911;419;23970;43886;59856;11542;4780;17409;6183;6874;229472;6183;6874;84424;36697;2536;710;726;710;2628;6790;44968;3824;145822;17911;419;23970;43886;59856;11542;4780"
"2105678"	"1.8.3.1"	"6197;575550;76110;24409;161427;3824;76110;6197;14241;24409;24058;16419;133368;2887;76110;24409;161427;3824;76110;6197;14241;24409;24058;16419;133368;2887"
"914379"	"1.12.1.2"	"548859;118825;856;33904;36;180985;18285;405254;856;33904;36;180985;18285;856;33904;36;180985;18285;405254;856;33904;36;180985;18285"
"1847527"	"1.12.4.5"	"589650;121364;2896;5741;28422;12178;121364;2896;14583;9207;5741;121364;2896;5741;28422;12178;121364;2896;14583;9207;5741"
"834284"	"1.5.2.1"	"10108;278435;10108;66026;19172;508458;3824;10108;20231;2522;19172;623;1408;20705;39223;20231;15405;10108;8108;4385;14241;10991;7931;10108;20231;30668;297;726;85254;14583;9207;3011;38191;1324;10108;66026;19172;508458;3824;10108;20231;2522;19172;623;1408;20705;39223;20231;15405;10108;8108;4385;14241;10991;7931;10108;20231;30668;297;726;85254;14583;9207;3011;38191;1324"
"2080321"	"1.5.2.4"	"565669;71521;16719;7107;314107;71521;16719;7107;35374;7721;71521;16719;7107;314107;71521;16719;7107;35374;7721"
"187442"	"1.4.1.1"	"558392;649062;158526;561;17776;3824;3047;3303;17875;158526;561;722;10638;46411;29628;202337;1916;22697;73624;323275;240533;9108;208450;22697;158526;561;17776;3824;3047;3303;17875;158526;561;722;10638;46411;29628;202337;1916;22697;73624;323275;240533;9108;208450;22697"
"709782"	"8.2.3.2"	"37041;10525;175283;55661;57056;5273;37041;10525;175283;55661;57056;5273;37041;10525;175283;55661;57056;5273;37041;10525;175283;55661;57056;5273"
"484319"	"6.1.1.3"	"48132;125981"
"698886"	"1.5.2.1"	"552919;560120;54747;58157;6112;444267;30668;54747;58157;465184;332121;467659;306543;29628;8108;46864;54747;58157;29628;1921;29852;53135;306543;1451;87685;160806;3089;18059;404828;16541;2210;1445;1962;46925;54747;58157;6112;444267;30668;54747;58157;465184;332121;467659;306543;29628;8108;46864;54747;58157;29628;1921;29852;53135;306543;1451;87685;160806;3089;18059;404828;16541;2210;1445;1962;46925"
"1347929"	"1.1.2.1"	"906;4566;77676;77207;101071;6449;15629;29879;77207;101071;6449;15629;101071;23;87707;1982;71822;59575;46411;321149;428876;17324;77207;101071;6449;15629;29879;77207;101071;6449;15629;101071;23;87707;1982;71822;59575;46411;321149;428876;17324"
"258523"	"1.1.2.1"	"651420;363610;77207;101071;1982;257242;77207;101071;1982;52115;77207;101071;1982;257242;77207;101071;1982;52115"
"1331770"	"1.1.2.5"	"50773;290146;126522;3824;15414;7492;50773;3824;15414;7492;22191;182;3824;15414;7492;50773;3824;15414;7492;22191;182"
"368974"	"1.1.2.5"	"602380;525232;201719;3824;25805;6449;129982;3824;25805;6449;408334;300118;297;25805;94296;18512;15783;25805;201826;4677;182;3824;25805;6449;129982;3824;25805;6449;408334;300118;297;25805;94296;18512;15783;25805;201826;4677;182"
"388875"	"1.5.2.1"	"37501;36;5741;34027;37501;36;5741;46864;37501;36169;2758;41889;2613;48832;1438;50749;36;1274;1451;37501;36;5741;34027;37501;36;5741;46864;37501;36169;2758;41889;2613;48832;1438;50749;36;1274;1451"
"1409408"	"1.1.2.1"	"20644;490118;3824;125557;193154;74000;231881;3824;125557;193154;32435;74000;3824;125557;193154;74000;231881;3824;125557;193154;32435;74000"
"453961"	"1.1.2.1"	"20644;677717;19385;304407;6176;436941;3824;125557;193154;32435;74000;19385;304407;6176;19385;304407;6176;436941;3824;125557;193154;32435;74000;19385;304407;6176"
"461510"	"1.1.2.1"	"20644;678581;75938;16782;434331;3824;125557;193154;32435;74000;75938;16782;75938;16782;434331;3824;125557;193154;32435;74000;75938;16782"
"1774932"	"1.1.2.4"	"6213;555576;3444;6213;440460;3444;6213;50707;158630;70179;182;19685;3444;6213;440460;3444;6213;50707;158630;70179;182;19685"
"1852578"	"1.1.4.4"	"474506;341254;3824;83743;6213;20391;3824;83743;6213;63387;63700;182;41870;1916;182;74995;1916;182;3824;83743;6213;20391;3824;83743;6213;63387;63700;182;41870;1916;182;74995;1916;182"
"694365"	"1.10.1.2"	"14680;111622;16541;5300;5273;111622;16541;5300;5273;111622;16541;5300;5273;111622;16541;5300;5273"
"878427"	"1.10.3.4"	"713085;393260;18305;3972;35365;479473;18059;393260;27425;16222;419094;726;124900;9603;33899;24051;57946;126311;233333;5645;4522;64328;9603;726;163;124900;133676;18059;3972;64328;4694;239950;79990;447;425699;144890;218424;124900;251673;101795;3972;64328;22793;7616;1730;18305;3972;35365;479473;18059;393260;27425;16222;419094;726;124900;9603;33899;24051;57946;126311;233333;5645;4522;64328;9603;726;163;124900;133676;18059;3972;64328;4694;239950;79990;447;425699;144890;218424;124900;251673;101795;3972;64328;22793;7616;1730"
"1757800"	"1.12.4.5"	"652277;562616;22308;36;426;7839;407519;12178;34107;426;14583;9207;2348;41889;892;8108;297;426;22308;8108;36;426;7839;407519;12178;34107;426;14583;9207;2348;41889;892;8108;297;426;22308;8108"
"2105451"	"1.5.1.1"	"2245;1670;20970;199571;37263;57007;228;20970;2245;1670;20970;199571;37263;57007;228;20970"
"755990"	"1.14.1.1"	"708218;563101;18305;48832;5922;32169;272501;17686;26570;9207;5741;18305;48832;5922;32169;272501;17686;26570;9207;5741"
"2105512"	"1.4.2.3"	"643023;532737;7931;3558;755;24622;65196;63015;3558;3457;3586;135988;111109;47575;62279;106730;1644;46382;328026;147643;304132;51457;28281;12178;22191;13022;606;8923;7931;3558;755;24622;65196;63015;3558;3457;3586;135988;111109;47575;62279;106730;1644;46382;328026;147643;304132;51457;28281;12178;22191;13022;606;8923"
